# Generated by Perl
# 2024-02-08

# Core
# 0,0

# Name: Core
# Name: Ukan (vi)

# Abbreviation: Core

# Milieu: M600

# Credits: Core sector was designed by Marc W. Miller and appears in Atlas of the Imperium (GDW, 1984).

# Source:    Traveller 5 Second Survey

# Subsector A: Apge
# Subsector B: Perite
# Subsector C: Ameros
# Subsector D: Shinkan
# Subsector E: Sanches
# Subsector F: Mekee
# Subsector G: Core
# Subsector H: Kaskii
# Subsector I: Bunkeria
# Subsector J: Cemplas
# Subsector K: Chant
# Subsector L: Dingtra
# Subsector M: Cadion
# Subsector N: Ch'naar
# Subsector O: Dunea
# Subsector P: Saregon

Sector	Subsector	Hex	Name	UWP	Bases	Remarks	Zone	PBG	Allegiance	Stars	{Ix}	(Ex)	[Cx]	Nobility	W	RU
Core	A	0103	Irkigkhan           	C9C46AB-7		Fl Ni                              		223		M2 V           				8	
Core	G	1917	Aggii Ganaan        	D422573-5		He Ni Po                           		804		K4 V           				7	
Core	G	1918	Irmap Muu           	B624676-9		Ni Px                              		204		K1 V M4 V      				1	
Core	G	1919	Nirinirk            	E776220-7		Lo                                 		200		G2 V           				1	
Core	G	1920	Kuma As             	D410137-4		Lo                                 		403		M0 V M9 V      				1	
Core	K	1921	Medishvlaas         	B545556-8		Ag Ni                              		624		G4 V           				1	
Core	K	1924	Mar                 	E555200-4		Lo                                 		400		G4 V M3 V      				1	
Core	K	1925	Naauup Emrim        	A585648-A		Ag Ni Ri                           		800		M0 V M5 V      				1	
Core	K	1927	Khiri               	B94A422-7		Ni Wa                              		604		K2 V M5 V      				1	
Core	K	1929	Shakiisiir          	E628455-5		Ni                                 		224		M2 V           				1	
Core	K	1930	Kegi And            	A0007B8-D		As Na Pi Va                        		604		A1 V           				8	
Core	O	1933	Uushruu             	B599567-A		Ni                                 		804		M1 V M5 V      				1	
Core	O	1934	Zishma Kha          	B886500-6		Ag Ga Ni Pr                        		500		M2 V           				1	
Core	O	1938	Keshi               	B566684-8		Ag Ni Ri                           		314		K3 V M1 V M0 V 				1	
Core	O	1940	Nii                 	B5489A9-9		Hi In                              		920		K6 V           				9	
Core	C	2006	Amur Isark          	B310766-8		Na Pi                              		212		M2 V           				1	
Core	C	2008	Khekaa              	A310354-C		Lo                                 		505		M1 V M7 V      				1	
Core	C	2010	Maashsha            	B8B7210-B		Fl Lo                              		605		G3 V           				8	
Core	G	2011	Kikamaa             	C544122-5		Lo                                 		703		G1 V M7 V      				1	
Core	G	2012	Biin                	E651312-5		Lo Po                              		333		M3 V M7 V      				1	
Core	G	2014	Bala                	B62A46A-9		Ni                                 		114		M0 V M7 V      				8	
Core	G	2016	Zuarkri             	B877653-9		Ag Ni                              		304		M2 V           				1	
Core	G	2017	Kain                	E576257-5		Lo                                 		521		M1 V           				7	
Core	G	2020	Kan                 	C200100-6		Lo Va                              		613		G4 V           				9	
Core	K	2021	Shaashsha           	A30057A-C		Ni Va                              		215		K9 IV          				1	
Core	K	2027	Amuum Kuu           	B9A5555-A		Fl Ni                              		400		K5 V           				1	
Core	K	2028	Iipshimun           	A543100-C		Lo Po                              		804		G1 V M2 V      				1	
Core	K	2030	Ragni               	D63A664-7		Ni Wa                              		114		M2 V           				8	
Core	O	2034	Daindkhara          	B424442-C		Ni                                 		503		M1 V           				1	
Core	O	2036	Uundi Zi            	A410864-D		Na Ph Pi                           		404		G8 III D       				1	
Core	O	2037	Daaud Urle          	B433205-B		Lo Po                              		520		M1 V           				1	
Core	O	2038	Gimmi Uussha        	B576476-B		Ni Pa                              		102		K0 V           				1	
Core	O	2040	Gikhii Iis          	A54069A-9		De He Ni Po                        		702		M2 V M3 V      				9	
Core	C	2101	Khizuuuum           	A85A527-D		Ni Wa                              		603		M2 V           				8	
Core	C	2102	Ravla               	B554251-8		Lo                                 		610		G5 V           				1	
Core	C	2103	Inlun Ra            	E000043-8		As Va                              		405		K2 V           				9	
Core	C	2104	Nuudle              	B884857-9		Pa Ph Ri                           		502		K5 V M0 V      				1	
Core	C	2105	Shiza               	B561675-A		Ni Ri                              		103		M2 V M9 V      				1	
Core	G	2111	Kiikagaiir          	B54658C-9		Ag Ni                              		600		M3 V M3 V      				6	
Core	G	2112	Nappar              	C428348-8		Lo                                 		120		M3 V           				1	
Core	G	2115	Zimiin              	A431777-D		Na Po                              		204		M2 V           				8	
Core	G	2118	Sylea               	A586A89-D		Hi                                 		205		G2 V           				1	
Core	K	2121	Vlaakier            	B98A536-9		Ni Pr Wa                           		213		G1 V           				1	
Core	K	2122	Iirkkhu             	B576237-A		Lo                                 		600		M3 V           				1	
Core	K	2125	Urish               	A524657-B		Ni Px                              		103		K4 V M9 V      				6	
Core	K	2130	Iruies              	B565321-A		Lo                                 		703		G4 V           				1	
Core	O	2133	Degkak Uun          	E88A569-7		Ni Pr Wa                           		310		K4 V           				1	
Core	O	2135	Diliig              	D749002-5		                                   		813		K6 V           				1	
Core	O	2136	Kiir                	A77A211-E		Lo Wa                              		804		M3 V M6 V      				1	
Core	O	2138	Adkhi               	E888453-4		Ni Pa                              		100		M3 V M3 V      				5	
Core	O	2139	Nig                 	B565332-A		Lo                                 		402		M2 V M5 V      				1	
Core	O	2140	Sidzer              	C200433-9		Ni Va                              		210		M2 III M1 V    				1	
Core	C	2203	Andkag Pa           	B438223-B		Lo                                 		900		K2 V           				1	
Core	C	2205	Daash               	B538520-B		Ni                                 		823		G3 V           				1	
Core	C	2206	Edirkisdii          	B544220-A		Lo                                 		113		A8 V           				7	
Core	C	2209	Nimluin             	A576AAC-D		Hi In                              		710		M1 V M9 V      				6	
Core	C	2210	Gis                 	C5626AA-4		Ni Ri                              		905		M1 V M2 V      				1	
Core	G	2211	Gid                 	A655457-C		Ga Ni Pa                           		424		K2 V M8 V      				9	
Core	G	2213	Kiirri              	B541104-6		He Lo Po                           		314		G9 V           				8	
Core	G	2214	Lauursha            	D849732-9		Pi                                 		804		M1 V           				1	
Core	G	2216	Khash               	B8A6236-8		Fl Lo                              		423		F4 V           				1	
Core	G	2218	Shaaak              	B4368CE-B		Ph                                 		604		K0 V M5 V      				1	
Core	G	2219	Ase                 	B420634-D		De He Na Ni Po                     		110		M2 V M5 V      				1	
Core	G	2220	Khishnar            	D562522-2		Ni Pr                              		113		M0 V M2 V      				1	
Core	K	2221	Miium               	B998477-8		Ni Pa                              		715		K1 V M5 V      				1	
Core	K	2222	Miiidkhig           	B8558A9-9		Ga Pa Ph                           		513		M0 V           				1	
Core	K	2223	Muun                	A866356-9		Ga Lo                              		502		M2 V           				1	
Core	K	2224	Kuula Iish          	A560486-B		De Ni                              		803		K2 V           				1	
Core	K	2225	Duur                	B512469-A		Ic Ni                              		911		K4 V           				9	
Core	K	2226	Skeen               	B591978-C		He Hi In                           		222		K1 V           				1	
Core	K	2227	Lider               	C557440-7		Ni Pa                              		303		K3 V M6 V      				1	
Core	O	2232	Kuuma               	B538589-9		Ni                                 		402		M1 V M7 V      				1	
Core	O	2237	Miregzi             	B203259-B		Ic Lo Va                           		700		F9 V           				9	
Core	C	2306	Erem Dash           	C645340-8		Lo                                 		203		M0 V M8 V      				6	
Core	G	2312	Giikkala            	B79A644-C		Ni Wa                              		303		K3 V           				8	
Core	G	2314	Laairer             	B559423-9		Ni                                 		904		M1 V           				1	
Core	G	2316	Idmum               	B544773-8		Ag Pi                              		402		M0 V M5 V      				1	
Core	G	2317	Gikuu               	E571415-3		He Ni                              		810		M2 V M8 V      				1	
Core	G	2318	Kuunen Ish          	B31057A-9		Ni                                 		613		M2 V M7 V M5 V 				7	
Core	G	2319	Ipduu In            	C979685-8		Ni                                 		314		K1 V           				1	
Core	G	2320	Uunli               	B6B5442-7		Fl Ni                              		822		M3 III         				1	
Core	K	2322	Shusa               	A581766-B		Ri                                 		304		M2 V M5 V      				1	
Core	K	2323	Lezaar              	B423998-9		Hi In Na Po                        		203		K4 V           				1	
Core	K	2326	Limeshuurgi         	D410320-6		Lo                                 		510		K1 V           				1	
Core	K	2327	Riias               	B759355-B		Lo                                 		113		M3 V           				1	
Core	K	2330	Raami               	B522976-C		He Hi In Na Po                     		303		M2 V           				1	
Core	O	2334	Busirkher           	B433248-C		Lo Po                              		103		G7 V           				1	
Core	O	2335	Gish                	B555366-A		Lo                                 		103		M1 V           				1	
Core	O	2336	Adan                	D661579-4		Ni Pr                              		203		K1 V M2 V      				1	
Core	O	2338	Shinzarkan          	B555453-9		Ni Pa                              		714		M0 V M2 V      				1	
Core	C	2401	Erkiim              	A52A112-C		Lo                                 		203		M2 V M3 V      				1	
Core	C	2403	Aaruu Zi            	B569669-9		Ni Ri                              		223		K1 V           				8	
Core	C	2404	Gemi                	B400221-B		Lo Va                              		504		M2 V           				1	
Core	C	2405	Luunni Miu          	C576122-7		Lo                                 		713		M0 V M0 V      				7	
Core	C	2407	Lagaashin           	E76759C-4		Ag Ga Ni Pr                        		310		K3 V           				1	
Core	C	2408	Arnaki              	A20075A-D		Na Pi Va                           		713		M1 V           				1	
Core	C	2410	Uungip              	B000536-A		As Ni Va                           		312		M7 III D       				1	
Core	G	2413	Kiur                	C651453-3		Ni Po                              		801		M2 V M3 V M7 V 				1	
Core	G	2414	Khaashuu            	AA7A573-9		Ni Oc                              		100		M0 V           				9	
Core	G	2416	Argash              	B755455-7		Ga Ni Pa                           		104		K2 V M6 V      				1	
Core	G	2419	Gash                	C544244-5		Lo                                 		300		G3 V M7 V      				1	
Core	K	2422	Geiish              	A573232-C		Lo                                 		104		M1 V M9 V      				1	
Core	K	2425	Diki Shi            	B200973-B		Hi In Na Va                        		323		G1 V M5 V      				8	
Core	K	2429	Arka Uum            	B552448-7		Ni Po                              		302		K2 V           				1	
Core	O	2431	Kim                 	D7A8400-5		Fl Ni                              		112		M1 V M1 V      				1	
Core	O	2433	Uumad               	C794523-6		Ag Ni                              		814		M2 V           				1	
Core	O	2435	Iidkek              	BAB5345-8		Fl Lo                              		400		M1 V M3 V      				1	
Core	O	2437	Ligmuu              	D636544-6		Ni                                 		602		K7 V M2 V      				1	
Core	O	2439	Inmaeg              	B584114-9		Lo                                 		623		M1 V           				9	
Core	D	2501	Erani               	B000556-D		As Ni Va                           		900		M0 V           				1	
Core	D	2503	Gigi                	B000024-B		As Va                              		804		K1 V M2 V      				8	
Core	D	2507	Ninnund             	A986787-A		Ag Ri                              		710		K3 V M1 V      				1	
Core	H	2511	Kuuir Am            	C57746A-7		Ni Pa                              		302		M9 II D        				8	
Core	H	2513	Girku               	C89A56A-7		Ni Wa                              		602		K1 V           				1	
Core	H	2517	Imaar Pa            	D544235-3		Lo                                 		202		M0 V M1 V      				1	
Core	H	2519	Riiiid Irman        	D000200-8		As Lo Va                           		504		G3 V           				7	
Core	L	2521	Shipashuua          	E560221-5		De Lo                              		401		K4 V           				1	
Core	L	2524	Gimuur Luu          	A576226-9		Lo                                 		803		M3 V           				8	
Core	L	2526	Kisa                	A7C6101-D		Fl Lo                              		202		K6 V M1 V M4 V 				1	
Core	L	2529	Daa                 	E564766-5		Ag Ri                              		214		M0 V           				8	
Core	P	2532	Mie Uur             	B310320-B		Lo                                 		103		K6 V           				1	
Core	P	2534	Mid                 	B648459-6		Ni Pa                              		102		M2 V           				1	
Core	P	2536	Duunpigamuur        	C511640-8		Ic Na Ni                           		124		K9 V M2 V      				9	
Core	P	2538	Duuind              	B768466-9		Ni Pa                              		602		K6 V           				8	
Core	P	2540	Uumda               	C553200-7		Lo Po                              		620		K3 V           				1	
Core	D	2602	Gasa Kuu            	B544402-9		Ni Pa                              		101		M1 V M6 V      				8	
Core	D	2603	Arunde              	EAAA265-9		Fl Lo Oc Re                        		403		K4 V           				8	
Core	D	2606	Margish Liir        	B547300-A		Lo                                 		305		K2 V           				1	
Core	D	2608	Duur                	B557645-7		Ag Ni                              		913		M3 V M7 V      				7	
Core	D	2609	Bambe               	B599376-B		Lo                                 		913		M3 V           				1	
Core	D	2610	Kerliar             	B5948CD-8		Pa Ph Pi                           		205		M2 V           				1	
Core	H	2611	Kishkeiim           	B20166A-9		Ic Na Ni Va                        		303		M8 III D       				1	
Core	H	2615	Ispumer             	E5818AC-6		Ph Ri                              		705		K5 V M5 V M3 V 				1	
Core	H	2616	Likhamii            	B53679B-7		                                   		603		M0 V M1 V      				1	
Core	L	2623	Gurdaan             	B310744-B		Na Pi                              		414		M1 V           				9	
Core	L	2624	Idas                	A5926A8-C		He Ni                              		601		G2 V M5 V      				1	
Core	L	2625	Imsha               	B424210-B		Lo                                 		904		K1 V M3 V      				1	
Core	L	2628	Gashkanan           	B74A400-9		Ni Wa                              		714		K4 V K7 V      				8	
Core	L	2630	Shesh               	C000211-B		As Lo Va                           		304		M1 V           				7	
Core	P	2631	Uurkuumluu          	B545225-9		Lo                                 		513		M3 V M5 V      				1	
Core	P	2635	Arvlaa Gam          	E889597-5		Ni Pr                              		104		M3 V           				1	
Core	P	2636	Vled                	B998211-9		Lo                                 		214		K7 V           				8	
Core	P	2639	Suuashuur           	B100210-C		Lo Va                              		603		G9 V           				1	
Core	P	2640	Dishadshii          	B614ABD-D		Hi Ic In                           		804		M1 V           				8	
Core	D	2703	Derku               	C6119BD-A		Hi Ic In Na                        		503		M2 V M4 V      				7	
Core	D	2705	Uundiirshiikis      	E556104-6		Lo                                 		701		M1 V           				1	
Core	D	2706	Sinmig              	B564434-B		Ni Pa                              		114		K1 V           				9	
Core	D	2707	Kalanaauud          	C525100-7		Lo                                 		400		M1 V           				8	
Core	D	2709	Kimvle              	A000466-D		As Ni Va                           		303		M0 V           				7	
Core	H	2720	Lir                 	B426247-A		Lo                                 		803		K8 IV M7 V     				1	
Core	L	2721	Khuuda              	B551469-7		Ni Po                              		334		M1 V           				1	
Core	L	2729	Gaar                	B560244-A		De Lo                              		420		M3 V           				1	
Core	L	2730	Maan                	A541521-B		He Ni Po                           		803		K3 V           				1	
Core	P	2731	Miip                	B631210-9		Lo Po                              		504		G0 V           				1	
Core	P	2732	Uurkhir             	B9E7202-B		Lo                                 		102		G4 V           				1	
Core	P	2736	Gaen Luum           	B424587-A		Ni Px                              		513		K2 V           				1	
Core	D	2802	Gekhuu              	B678743-B		Ag Pi                              		625		G2 V           				1	
Core	D	2803	Kersi Am            	A427457-B		Ni                                 		704		M2 V           				9	
Core	H	2814	Muugkha             	C423344-7		Lo Po                              		504		K4 V M4 V      				1	
Core	H	2816	Indshiim Ganme      	B869459-B		Ni                                 		503		G4 V           				8	
Core	L	2821	Uuggarkirber        	B552767-7		Po                                 		804		M2 V           				7	
Core	L	2823	Muumi               	C553266-9		Lo Po                              		203		M0 V           				1	
Core	L	2825	Bishaakuuka         	B68367C-7		Ni Ri                              		623		M1 V           				1	
Core	L	2829	Gishashum           	E1006AA-8		Na Ni Va                           		824		M0 V M5 V      				1	
Core	L	2830	Navlaand Sha        	EAC7245-7		Fl Lo                              		914		M3 V M3 V      				1	
Core	P	2832	Sinad               	B558862-C		Cy Pa Ph                           		402		M2 V M5 V      				1	
Core	P	2836	Khuir               	B57899E-A		Hi In                              		604		M3 V           				1	
Core	P	2837	Igla                	B414765-D		Ic Pi                              		604		M2 V M9 V      				7	
Core	P	2839	Gaeshme             	C783237-8		Lo                                 		303		M1 V M1 V      				1	
Core	P	2840	Gumir Gaeg          	B8C377B-9		Fl                                 		414		M8 III D       				1	
Core	D	2904	Ishnuunar           	D572744-5		He Pi                              		220		M2 V M6 V      				7	
Core	D	2906	Damki Im            	B200995-A		Hi In Na Va                        		403		G4 V M9 V      				1	
Core	D	2910	Shusa Liishli       	B311010-C		Ic                                 		723		K2 V M0 V      				1	
Core	H	2912	Leer                	A7B3422-B		Fl Ni                              		625		G2 V           				1	
Core	H	2913	Khiuur La           	C8B3456-6		Fl Ni Px                           		803		M2 V M3 V      				1	
Core	H	2914	Mikhag Kuu          	A6688BC-8		Pa Ph Ri                           		713		G0 V           				9	
Core	H	2916	Khiinra Ash         	BAE6236-7		Lo                                 		904		M1 V M2 V      				7	
Core	L	2922	Ekugush             	B652897-8		Ph Po                              		104		M1 V M9 V      				1	
Core	L	2924	Uushba Sind         	D564835-3		Pa Ph Ri                           		305		F4 V M0 V      				1	
Core	L	2928	Vlaki Khuu          	A594432-C		Ni Pa                              		314		M2 V           				1	
Core	L	2929	Danuuvlan           	B000210-B		As Lo Va                           		413		M1 V           				7	
Core	P	2931	Dinenruum           	E432642-4		Na Ni Po                           		422		K1 IV M3 V M4 V				1	
Core	P	2933	Ganad               	A656AC8-D		Ga Hi                              		804		M0 V           				1	
Core	P	2934	Dishe               	A778110-B		Lo                                 		215		K9 V           				1	
Core	P	2935	Amuur Keiir         	C572212-8		He Lo                              		113		M1 V           				1	
Core	P	2936	Saregon             	A584788-D		Ag Ri                              		714		M3 V M6 V      				1	
Core	P	2937	Uurigger            	B43478A-9		                                   		103		M1 V M9 V      				1	
Core	P	2938	Shakiiga            	B867988-A		Ga Hi Pr                           		810		K4 V           				1	
Core	D	3002	Isuur               	C544577-7		Ag Ni                              		720		K0 V           				1	
Core	D	3003	Iidsha              	B665200-9		Ga Lo                              		310		M0 V           				1	
Core	D	3005	Aarza Kand          	B304777-A		Ic Pi Va                           		222		K1 V M4 V      				1	
Core	D	3008	Mim                 	A400555-C		Ni Va                              		601		G2 V           				7	
Core	H	3011	Laudum              	B552ADD-B		Hi Po                              		201		M1 V M2 V      				1	
Core	H	3015	Anuug               	B783231-8		Lo                                 		100		K6 V           				1	
Core	H	3019	Kinekesh            	B422300-C		He Lo Po                           		830		M3 V M7 V      				9	
Core	L	3021	Kamsii              	A557786-9		Ag                                 		724		K1 V M7 V      				1	
Core	L	3022	Gurishi             	B7568A7-A		Ga Pa Ph                           		704		G0 V M3 V      				8	
Core	L	3025	Manluushagi         	C200100-A		Lo Va                              		821		M1 V           				8	
Core	L	3026	Uumkishla           	C563310-7		Lo                                 		202		K0 V           				1	
Core	L	3027	Guuza Bem           	B9D5527-7		Ni                                 		123		M1 V M5 V M3 V 				8	
Core	L	3028	Duuguu              	A573364-C		Lo Re                              		701		M2 V           				9	
Core	P	3033	Ashmelam            	A424572-E		Ni                                 		803		K2 V           				6	
Core	P	3034	Iishaanka           	A554887-B		Pa Ph                              		603		K3 V M3 V      				9	
Core	P	3037	Lashupii            	E665442-5		Ga Ni Pa                           		722		M3 V           				8	
Core	P	3039	Kiiguuga            	B8B4333-B		Fl Lo                              		901		G0 V           				1	
Core	P	3040	Unlakhar            	A629834-D		Ph Pi                              		603		K3 V           				1	
Core	D	3101	Edza                	B73A000-B		Di Wa                              		904		G2 V M8 V      				7	
Core	D	3103	Gar                 	B439522-C		Ni                                 		514		K4 V M4 V      				1	
Core	D	3104	Aadkha Na           	E200430-7		Ni Va                              		931		G0 V M6 V      				1	
Core	D	3105	Kir                 	B300659-B		Na Ni Va                           		210		M3 V           				1	
Core	D	3106	Uumuurler           	B425213-A		Lo                                 		903		K8 V           				1	
Core	H	3113	Urir Gug            	E5426AB-5		He Ni Po                           		204		M2 V M4 V      				9	
Core	H	3115	Markasher           	E100699-6		Na Ni Va                           		820		K8 IV          				9	
Core	H	3117	Khiiir              	B200426-A		Ni Va                              		414		M1 V           				1	
Core	H	3118	Lemik               	C56A868-B		Ph Ri Wa                           		711		K1 V           				1	
Core	L	3121	Kagash              	C554877-5		Pa Ph                              		702		M2 V M9 V      				1	
Core	L	3123	Kankuup Ir          	B4248DD-9		Ph Pi                              		214		M3 V           				1	
Core	L	3125	Kadushii            	D695988-6		Hi In                              		613		M2 V           				1	
Core	L	3127	Arkadkhi            	B779345-B		Lo                                 		104		K2 V           				1	
Core	L	3128	Mish                	B6799BD-B		Hi In                              		203		M0 V           				7	
Core	L	3129	Keras Vla           	B86746A-9		Ga Ni Pa                           		103		K0 V           				8	
Core	L	3130	Agdam Gii           	B557721-9		Ag                                 		320		K8 V M9 V      				1	
Core	P	3131	Ashga               	A7C369E-B		Fl Ni                              		813		K2 V M6 V      				1	
Core	P	3132	Kiir                	B562304-9		Lo                                 		510		G0 V M5 V      				1	
Core	P	3133	Nin                 	C562475-6		Ni                                 		402		M1 V M3 V      				1	
Core	P	3135	Arla                	B58A796-9		Ri Wa                              		800		K2 V           				1	
Core	P	3137	Iimdii              	B593342-8		Lo                                 		803		M1 V           				8	
Core	P	3140	Kerumirgaa          	A562532-A		Ni Pr                              		210		G0 V           				1	
Core	D	3203	Maain               	C668621-5		Ag Ni Ri                           		211		G3 V           				7	
Core	D	3205	Iidshuu             	B765567-7		Ag Ga Ni Pr                        		313		K9 V M6 V      				1	
Core	D	3206	Dim                 	C646300-7		Lo                                 		104		M0 V           				1	
Core	D	3207	Imkhag Guu          	C567534-5		Ag Ni Pr                           		800		G2 V M4 V      				1	
Core	D	3208	Agduu               	E400010-9		Va                                 		904		M1 V M7 V      				1	
Core	D	3210	Kamnakiiaar         	A965484-B		Ni Pa                              		905		K6 V           				9	
Core	H	3211	Zikhi               	C427337-A		Lo                                 		902		M0 V M7 V M6 V 				1	
Core	H	3216	Shand               	B964310-8		Lo                                 		813		K4 V M0 V      				1	
Core	H	3218	Kaskii              	A3008A9-E		Na Ph Pi Va                        		304		G4 V           				9	
Core	L	3226	Duuka               	B686766-A		Ag Ga Ri                           		400		M2 V           				1	
Core	L	3227	Ashash As           	B758434-8		Ni Pa                              		303		M2 V M6 V      				1	
Core	P	3234	Gau                 	B433667-B		Na Ni Po Px                        		720		K5 V M2 V      				8	
Core	P	3235	Daii                	B75A345-9		Lo Wa                              		413		M1 V           				1	
Core	P	3238	Luushdeam           	E560348-4		De Lo                              		103		M2 V M4 V      				1	
